,Unnamed: 0,Unnamed: 0.1,ïid,time_spending,reasons_using,d_information,d_communication,d_new_friend,d_share,d_study,d_entainterment,number_friends,group_membership,siu_ingroup,informational_use,siu_1,siu_2,siu_3,entertainment_use,oep_1,political_efficacy,oep_2,oep_3,oep_4_data,oep_4,ofep_1,ofep_2,ofep_3,ofep_4,gender,age,barth_place,education,job,income,rural_urban_1,location,rural_urban_2,fav_party,SIU,three_usage,OEP,OFEP,supportNLD,supportUSDP,supportEthnicParty,supportOthersParty,age_group
652,652,652,654,Less than 1 Hour,2,0,1,0,0,0,0,under 300 friends,"3, 4",2,1.0,4,1,4,0.8,2,0.6,4,4,2,1,0,0,0,0,0,18,10,0,1,1,1,10,1.0,1,0.57499999,0.79166669,0.5625,0.0,1,0,0,0,young
653,653,653,655,Less than 1 Hour,"1, 2",1,1,0,0,0,0,between 1000-3000 friends,2,1,1.0,4,2,5,0.8,1,0.6,4,1,2,1,0,0,1,1,1,40,10,6,5,2,2,10,1.0,1,0.61250001,0.80416667,0.36250001,0.5,1,0,0,0,medum
654,654,654,656,Between 1 Hour and 3 Hours,"1, 2",1,1,0,0,0,0,between 300-1000 friends,4,1,1.0,5,3,3,0.6,3,0.6,5,3,3,1,1,0,1,1,0,45,10,4,7,2,1,10,1.0,2,0.61250001,0.73750001,0.61250001,0.75,0,1,0,0,medum
655,655,655,657,Between 1 Hour and 3 Hours,"1, 2, 5, 6",1,1,0,0,1,1,between 1000-3000 friends,"1, 2, 4",3,1.0,5,1,4,0.8,4,1.0,5,4,3,1,0,0,0,0,1,65,10,4,4,2,1,10,1.0,1,0.6875,0.82916665,0.71249998,0.0,1,0,0,0,older
656,656,656,658,Between 1 Hour and 3 Hours,"1, 2, 5",1,1,0,0,1,0,under 300 friends,"1, 2, 3",3,0.8,4,3,4,0.4,2,0.8,3,4,3,1,0,0,0,0,1,54,7,5,7,5,1,13,1.0,4,0.73750001,0.64583331,0.51249999,0.0,0,0,0,1,older
657,657,657,659,More than 3 Hours,1,1,0,0,0,0,0,under 300 friends,1,1,0.8,4,4,4,0.8,4,0.2,3,3,2,1,0,0,0,0,1,39,13,4,2,1,1,13,1.0,1,0.66250002,0.75416666,0.5625,0.0,1,0,0,0,medum
658,658,658,660,More than 3 Hours,"1, 2, 4, 5, 6",1,1,0,1,1,1,between 300-1000 friends,"2, 3, 4",3,0.8,5,2,4,0.8,4,0.8,3,3,1,1,1,0,0,0,0,24,10,4,7,3,1,10,1.0,1,0.73750001,0.7791667,0.5625,0.25,1,0,0,0,young
659,659,659,661,Between 1 Hour and 3 Hours,"1, 2, 4, 5",1,1,0,1,1,0,between 1000-3000 friends,"1, 2, 3, 4",4,0.8,4,3,5,0.8,2,0.6,5,3,3,1,1,0,0,0,0,24,8,4,1,1,3,10,1.0,1,0.85000002,0.81666666,0.5625,0.25,1,0,0,0,young
660,660,660,662,Between 1 Hour and 3 Hours,5,0,0,0,0,1,0,between 1000-3000 friends,3,1,0.8,5,4,4,0.8,4,0.8,3,1,2,1,0,0,0,1,0,27,10,5,5,2,3,10,1.0,1,0.71249998,0.77083331,0.46250001,0.25,1,0,0,0,young
661,661,661,663,Less than 1 Hour,"3, 4",0,0,1,1,0,0,between 1000-3000 friends,3,1,0.8,4,3,5,0.8,5,1.0,4,4,3,1,0,0,0,0,0,31,10,4,5,2,3,10,1.0,2,0.66250002,0.75416666,0.71249998,0.0,0,1,0,0,young
662,662,662,664,More than 3 Hours,"1, 4, 5, 6",1,0,0,1,1,1,between 3000-5000 friends,"1, 2, 3, 4",4,0.8,4,1,5,1.0,4,0.4,3,2,1,1,1,0,0,1,0,23,1,4,1,1,3,1,3.0,1,0.75,0.85000002,0.51249999,0.5,1,0,0,0,young
663,663,663,665,More than 3 Hours,"1, 2, 5, 6",1,1,0,0,1,1,between 3000-5000 friends,"1, 2, 3, 4",4,1.0,5,4,5,0.8,4,1.0,4,5,3,1,1,1,0,1,0,22,8,4,4,2,1,10,1.0,4,0.94999999,0.91666669,0.71249998,0.75,0,0,0,1,young
664,664,664,666,Between 1 Hour and 3 Hours,1,1,0,0,0,0,0,between 1000-3000 friends,2,1,1.0,5,1,4,0.2,5,0.8,4,1,2,1,1,0,0,0,0,30,10,4,5,2,4,10,1.0,2,0.5625,0.58749998,0.5625,0.25,0,1,0,0,young
665,665,665,667,More than 3 Hours,1,1,0,0,0,0,0,under 300 friends,2,1,1.0,4,3,4,0.6,2,0.6,4,5,2,1,0,0,0,1,0,21,7,4,1,1,4,7,3.0,1,0.61250001,0.73750001,0.61250001,0.25,1,0,0,0,young
666,666,666,668,More than 3 Hours,"1, 2, 3, 4, 5, 6",1,1,1,1,1,1,between 1000-3000 friends,"1, 2, 3, 4",4,0.8,5,4,4,1.0,5,0.8,4,5,1,1,1,0,0,0,0,24,10,4,7,3,1,10,4.0,1,0.89999998,0.89999998,0.76249999,0.25,1,0,0,0,young
667,667,667,669,More than 3 Hours,"1, 2, 4, 5",1,1,0,1,1,0,between 300-1000 friends,"1, 2",2,1.0,5,3,5,0.8,4,0.8,4,4,1,1,1,0,0,0,1,26,10,4,5,2,1,10,1.0,1,0.77499998,0.85833335,0.66250002,0.25,1,0,0,0,young
668,668,668,670,Between 1 Hour and 3 Hours,"1, 2",1,1,0,0,0,0,between 3000-5000 friends,"1, 4",2,1.0,5,3,5,0.6,5,0.8,5,5,3,1,1,0,0,0,0,63,11,4,4,4,1,13,1.0,1,0.77499998,0.79166669,0.8125,0.25,1,0,0,0,older
669,669,669,671,Between 1 Hour and 3 Hours,"1, 2, 3, 4, 5",1,1,1,1,1,0,under 300 friends,2,1,0.6,5,3,5,0.6,4,1.0,5,1,2,1,1,0,0,0,1,27,10,4,5,2,4,10,1.0,2,0.71249998,0.63749999,0.5625,0.25,0,1,0,0,young
670,670,670,672,More than 3 Hours,"1, 2, 4, 5, 6",1,1,0,1,1,1,between 1000-3000 friends,"1, 2, 3, 4",4,1.0,5,4,5,1.0,5,0.8,3,4,1,1,0,0,0,1,0,30,8,4,5,2,4,8,3.0,1,0.94999999,0.98333335,0.66250002,0.25,1,0,0,0,young
671,671,671,673,Between 1 Hour and 3 Hours,"1, 3, 4, 6",1,0,1,1,0,1,under 300 friends,"1, 2, 3",3,1.0,4,4,5,0.4,2,0.8,4,5,2,1,0,0,0,0,0,21,8,3,1,1,1,8,3.0,1,0.83749998,0.74583334,0.61250001,0.0,1,0,0,0,young
672,672,672,674,More than 3 Hours,"1, 2, 3, 4, 5, 6",1,1,1,1,1,1,between 1000-3000 friends,"1, 2, 3, 4",4,1.0,4,4,5,1.0,4,0.8,4,4,1,1,1,1,0,0,0,28,10,4,7,1,4,10,1.0,1,0.89999998,0.96666664,0.66250002,0.5,1,0,0,0,young
673,673,673,675,Less than 1 Hour,2,0,1,0,0,0,0,under 300 friends,1,1,1.0,4,4,5,0.8,2,0.8,4,4,1,1,1,0,0,0,1,47,10,6,5,2,1,7,1.0,1,0.71249998,0.83749998,0.5625,0.25,1,0,0,0,medum
674,674,674,676,Between 1 Hour and 3 Hours,"1, 2, 4, 5",1,1,0,1,1,0,between 300-1000 friends,"1, 2, 3",3,0.8,4,1,5,0.2,4,0.8,4,4,"1, 3, 2",3,1,1,0,0,0,30,9,5,5,2,4,9,1.0,1,0.6875,0.5625,0.78750002,0.5,1,0,0,0,young
675,675,675,677,Between 1 Hour and 3 Hours,1,1,0,0,0,0,0,between 3000-5000 friends,4,1,1.0,4,4,5,0.8,4,0.8,5,3,3,1,1,0,0,1,0,30,9,4,3,1,2,15,3.0,4,0.71249998,0.83749998,0.66250002,0.5,0,0,0,1,young
676,676,676,678,More than 3 Hours,"1, 2, 3, 4",1,1,1,1,0,0,between 3000-5000 friends,"1, 2, 4",3,1.0,5,4,5,0.8,5,1.0,5,5,2,1,1,0,0,0,1,28,10,4,4,2,3,10,1.0,1,0.88749999,0.89583331,0.8125,0.25,1,0,0,0,young
677,677,677,679,Between 1 Hour and 3 Hours,"1, 2, 5",1,1,0,0,1,0,between 300-1000 friends,"1, 2, 3, 4",4,0.6,5,1,4,0.4,1,0.2,1,1,2,1,0,0,0,0,1,38,13,4,4,4,1,13,1.0,1,0.75,0.58333331,0.21250001,0.0,1,0,0,0,medum
678,678,678,680,Between 1 Hour and 3 Hours,"1, 5, 6",1,0,0,0,1,1,between 300-1000 friends,"1, 2, 3, 4",4,0.8,2,1,4,1.0,3,0.6,4,2,1,1,1,0,1,0,0,18,8,4,1,1,3,10,1.0,1,0.60000002,0.80000001,0.51249999,0.5,1,0,0,0,young
679,679,679,681,More than 3 Hours,6,0,0,0,0,0,1,between 1000-3000 friends,"1, 3",2,0.6,4,3,4,0.8,4,0.6,2,3,1,1,0,0,0,0,0,36,10,4,5,1,3,10,1.0,4,0.67500001,0.69166666,0.51249999,0.0,0,0,0,1,medum
680,680,680,682,Between 1 Hour and 3 Hours,"1, 2, 5",1,1,0,0,1,0,under 300 friends,"1, 2, 3, 4",4,1.0,5,1,3,0.6,3,0.2,3,1,2,1,1,0,0,0,1,24,8,4,7,3,3,8,1.0,1,0.69999999,0.76666665,0.41249999,0.25,1,0,0,0,young
681,681,681,683,Between 1 Hour and 3 Hours,"1, 2, 4",1,1,0,1,0,0,between 1000-3000 friends,"1, 2",2,1.0,5,4,5,0.8,5,0.8,4,4,1,1,1,0,0,0,0,22,8,0,1,1,1,8,1.0,1,0.82499999,0.875,0.71249998,0.25,1,0,0,0,young
682,682,682,684,More than 3 Hours,"1, 2, 6",1,1,0,0,0,1,between 300-1000 friends,"2, 3",2,0.4,4,1,1,1.0,1,0.2,1,1,2,1,1,0,0,0,0,30,8,5,5,2,4,8,3.0,1,0.42500001,0.60833335,0.21250001,0.25,1,0,0,0,young
683,683,683,685,More than 3 Hours,"1, 2, 3, 4, 5",1,1,1,1,1,0,under 300 friends,"1, 2, 3, 4",4,1.0,5,5,5,0.8,5,0.8,5,5,3,1,1,1,1,1,0,44,10,4,4,3,1,10,3.0,1,1.0,0.93333334,0.8125,1.0,1,0,0,0,medum
684,684,684,686,Less than 1 Hour,2,0,1,0,0,0,0,under 300 friends,2,1,0.6,5,5,5,0.6,2,1.0,5,5,1,1,0,0,0,1,1,52,9,5,5,2,2,9,1.0,1,0.8125,0.67083335,0.66250002,0.25,1,0,0,0,older
685,685,685,687,More than 3 Hours,"1, 2, 5",1,1,0,0,1,0,between 300-1000 friends,2,1,0.6,5,1,5,0.2,1,0.2,4,1,2,1,1,0,0,0,1,50,9,6,5,2,1,13,1.0,1,0.61250001,0.47083333,0.36250001,0.25,1,0,0,0,older
686,686,686,688,Between 1 Hour and 3 Hours,"1, 2, 3, 4, 5, 6",1,1,1,1,1,1,between 1000-3000 friends,"1, 2, 3, 4",4,1.0,5,5,5,0.8,3,0.8,5,5,2,1,1,0,0,0,0,28,10,4,4,3,3,10,1.0,1,1.0,0.93333334,0.71249998,0.25,1,0,0,0,young
687,687,687,689,Between 1 Hour and 3 Hours,"1, 4, 5, 6",1,0,0,1,1,1,between 300-1000 friends,"2, 3, 4",3,0.8,4,3,3,1.0,5,0.6,3,3,2,1,0,0,0,1,1,23,13,4,1,1,1,10,1.0,1,0.6875,0.82916665,0.61250001,0.25,1,0,0,0,young
688,688,688,690,Less than 1 Hour,2,0,1,0,0,0,0,between 300-1000 friends,1,1,0.8,5,4,4,0.4,4,0.8,4,3,1,1,0,0,0,0,0,47,10,6,5,2,1,7,1.0,1,0.71249998,0.63749999,0.61250001,0.0,1,0,0,0,medum
689,689,689,691,Between 1 Hour and 3 Hours,"1, 2",1,1,0,0,0,0,under 300 friends,3,1,1.0,5,2,4,0.4,3,0.4,5,3,3,1,1,0,0,0,0,25,10,4,7,2,4,10,2.0,1,0.61250001,0.67083335,0.61250001,0.25,1,0,0,0,young
690,690,690,692,More than 3 Hours,"1, 2, 4",1,1,0,1,0,0,between 300-1000 friends,"1, 2, 3, 4",4,1.0,5,4,5,0.8,5,1.0,4,5,1,1,1,1,0,0,0,22,11,4,1,1,3,11,3.0,1,0.94999999,0.91666669,0.76249999,0.5,1,0,0,0,young
691,691,691,693,Between 1 Hour and 3 Hours,"1, 2, 6",1,1,0,0,0,1,between 1000-3000 friends,"1, 2, 3, 4",4,1.0,3,2,3,0.6,4,0.4,3,2,1,1,1,0,0,0,1,28,10,4,4,2,1,10,1.0,1,0.64999998,0.75,0.51249999,0.25,1,0,0,0,young
692,692,692,694,Less than 1 Hour,"1, 2",1,1,0,0,0,0,under 300 friends,2,1,0.8,5,5,5,0.8,4,0.6,4,3,1,1,1,0,0,1,0,42,8,6,5,2,3,8,1.0,1,0.8125,0.80416667,0.61250001,0.5,1,0,0,0,medum
693,693,693,695,Less than 1 Hour,"1, 2, 5, 6",1,1,0,0,1,1,between 1000-3000 friends,"2, 3",2,0.8,5,2,4,0.8,2,0.4,4,4,"1, 3",2,1,1,0,0,0,24,10,4,1,1,1,10,1.0,1,0.67500001,0.75833333,0.625,0.5,1,0,0,0,young
694,694,694,696,More than 3 Hours,"1, 2, 4, 5, 6",1,1,0,1,1,1,between 300-1000 friends,"1, 2, 3, 4",4,0.8,4,1,2,0.8,2,0.8,4,4,2,1,0,0,0,1,0,35,10,1,2,1,1,10,1.0,1,0.60000002,0.73333335,0.5625,0.25,1,0,0,0,medum
695,695,695,697,Between 1 Hour and 3 Hours,"1, 2, 4, 6",1,1,0,1,0,1,between 1000-3000 friends,"1, 2, 3, 4",4,1.0,5,5,5,1.0,5,1.0,5,5,1,1,1,0,0,1,1,29,10,4,2,2,1,10,1.0,1,1.0,1.0,0.8125,0.5,1,0,0,0,young
696,696,696,698,More than 3 Hours,1,1,0,0,0,0,0,between 1000-3000 friends,2,1,1.0,4,4,5,0.8,4,0.8,5,5,1,1,0,0,0,0,0,32,8,5,5,2,1,13,1.0,1,0.71249998,0.83749998,0.76249999,0.0,1,0,0,0,medum
